unique_id,cutoff,ds,y,y_hat
T000001,1991-12-31,1992-03-31,269902.06,360618.62
T000001,1991-12-31,1992-06-30,343546.41,304951.47
T000001,1991-12-31,1992-09-30,511731.1,392648.8
T000001,1991-12-31,1992-12-31,348666.69,463107.78
T000001,1992-12-31,1993-03-31,289378.83,363835.56
T000001,1992-12-31,1993-06-30,361884.6,299883.7
T000001,1992-12-31,1993-09-30,540909.5,426487.28
T000001,1992-12-31,1993-12-31,386096.5,468969.03
T000002,1994-12-31,1995-03-31,176315.0,202373.36
T000002,1994-12-31,1995-06-30,191090.0,215303.89
T000002,1994-12-31,1995-09-30,175549.0,211481.9
T000002,1994-12-31,1995-12-31,205957.0,227230.0
T000002,1995-12-31,1996-03-31,207805.0,196830.3
T000002,1995-12-31,1996-06-30,203431.0,204636.1
T000002,1995-12-31,1996-09-30,192112.0,204708.92
T000002,1995-12-31,1996-12-31,229377.0,215720.31
T000002,1996-12-31,1997-03-31,233925.0,225222.38
T000002,1996-12-31,1997-06-30,237906.0,226551.08
T000002,1996-12-31,1997-09-30,172977.0,226945.95
T000002,1996-12-31,1997-12-31,216409.0,246738.03
T000002,1997-12-31,1998-03-31,187515.0,215522.34
T000002,1997-12-31,1998-06-30,215019.0,228731.23
T000002,1997-12-31,1998-09-30,185024.0,192046.88
T000002,1997-12-31,1998-12-31,240768.0,231205.33
T000002,1998-12-31,1999-03-31,196466.0,205706.77
T000002,1998-12-31,1999-06-30,215203.0,214314.38
T000002,1998-12-31,1999-09-30,199992.0,153978.42
T000002,1998-12-31,1999-12-31,247264.0,183158.53
T000002,1999-12-31,2000-03-31,209375.0,230042.84
T000002,1999-12-31,2000-06-30,250313.0,248284.73
T000002,1999-12-31,2000-09-30,227018.0,238970.25
T000002,1999-12-31,2000-12-31,279302.0,261436.12
T000002,2000-12-31,2001-03-31,227834.0,245774.1
T000002,2000-12-31,2001-06-30,262939.0,274362.84
T000002,2000-12-31,2001-09-30,221417.0,242191.45
T000002,2000-12-31,2001-12-31,223527.0,272700.25
T000002,2001-12-31,2002-03-31,228216.0,210737.52
T000002,2001-12-31,2002-06-30,259987.0,240935.8
T000002,2001-12-31,2002-09-30,232257.0,216558.36
T000002,2001-12-31,2002-12-31,280384.0,241293.81
T000002,2002-12-31,2003-03-31,212578.0,252320.1
T000002,2002-12-31,2003-06-30,42304.0,279022.4
T000002,2002-12-31,2003-09-30,188983.0,234180.44
T000002,2002-12-31,2003-12-31,239926.0,261826.08
T000002,2003-12-31,2004-03-31,219281.0,314603.06
T000002,2003-12-31,2004-06-30,263012.0,324530.28
T000002,2003-12-31,2004-09-30,263708.0,255948.64
T000002,2003-12-31,2004-12-31,305695.0,199233.88
T000002,2004-12-31,2005-03-31,260754.0,293762.78
T000002,2004-12-31,2005-06-30,293599.0,252216.48
T000002,2004-12-31,2005-09-30,274916.0,293123.2
T000002,2004-12-31,2005-12-31,313820.0,320232.12
T000002,2005-12-31,2006-03-31,264012.0,296367.3
T000002,2005-12-31,2006-06-30,300244.0,322816.44
T000002,2005-12-31,2006-09-30,276400.0,319053.12
T000002,2005-12-31,2006-12-31,318369.0,329952.66
T000003,1994-12-31,1995-03-31,44215.0,55010.996
T000003,1994-12-31,1995-06-30,40715.0,54463.184
T000003,1994-12-31,1995-09-30,39324.0,53050.914
T000003,1994-12-31,1995-12-31,50402.0,53396.547
T000003,1995-12-31,1996-03-31,55179.0,52382.242
T000003,1995-12-31,1996-06-30,44490.0,51041.906
T000003,1995-12-31,1996-09-30,41147.0,51158.297
T000003,1995-12-31,1996-12-31,45112.0,50747.457
T000003,1996-12-31,1997-03-31,49299.0,43330.83
T000003,1996-12-31,1997-06-30,48067.0,42210.29
T000003,1996-12-31,1997-09-30,39217.0,42260.688
T000003,1996-12-31,1997-12-31,55763.0,47149.668
T000003,1997-12-31,1998-03-31,49821.0,56698.04
T000003,1997-12-31,1998-06-30,47364.0,54297.37
T000003,1997-12-31,1998-09-30,45265.0,41390.86
T000003,1997-12-31,1998-12-31,65951.0,52764.71
T000003,1998-12-31,1999-03-31,54780.0,58767.016
T000003,1998-12-31,1999-06-30,51409.0,58821.016
T000003,1998-12-31,1999-09-30,50195.0,36112.05
T000003,1998-12-31,1999-12-31,69801.0,39757.61
T000003,1999-12-31,2000-03-31,60055.0,66852.36
T000003,1999-12-31,2000-06-30,58651.0,71803.586
T000003,1999-12-31,2000-09-30,57461.0,45308.4
T000003,1999-12-31,2000-12-31,76928.0,49898.11
T000003,2000-12-31,2001-03-31,67763.0,72079.44
T000003,2000-12-31,2001-06-30,59102.0,74309.62
T000003,2000-12-31,2001-09-30,54021.0,49593.344
T000003,2000-12-31,2001-12-31,68821.0,55146.516
T000003,2001-12-31,2002-03-31,65353.0,66250.77
T000003,2001-12-31,2002-06-30,63325.0,66071.67
T000003,2001-12-31,2002-09-30,56756.0,66772.29
T000003,2001-12-31,2002-12-31,79533.0,68909.71
T000003,2002-12-31,2003-03-31,63192.0,80051.17
T000003,2002-12-31,2003-06-30,16254.0,76638.13
T000003,2002-12-31,2003-09-30,43384.0,72999.18
T000003,2002-12-31,2003-12-31,63979.0,85004.31
T000003,2003-12-31,2004-03-31,58812.0,89702.88
T000003,2003-12-31,2004-06-30,63616.0,90039.52
T000003,2003-12-31,2004-09-30,63246.0,72753.336
T000003,2003-12-31,2004-12-31,88251.0,45917.914
T000003,2004-12-31,2005-03-31,74078.0,82178.64
T000003,2004-12-31,2005-06-30,70931.0,64298.625
T000003,2004-12-31,2005-09-30,68004.0,59507.52
T000003,2004-12-31,2005-12-31,95829.0,72426.03
T000003,2005-12-31,2006-03-31,80207.0,84545.18
T000003,2005-12-31,2006-06-30,76102.0,92364.9
T000003,2005-12-31,2006-09-30,75129.0,60471.71
T000003,2005-12-31,2006-12-31,104259.0,67722.016
T000004,1994-12-31,1995-03-31,65108.0,70657.97
T000004,1994-12-31,1995-06-30,72381.0,75362.97
T000004,1994-12-31,1995-09-30,66689.0,77638.19
T000004,1994-12-31,1995-12-31,75902.0,75967.81
T000004,1995-12-31,1996-03-31,92385.0,73912.52
T000004,1995-12-31,1996-06-30,89693.0,76741.25
T000004,1995-12-31,1996-09-30,84569.0,77468.914
T000004,1995-12-31,1996-12-31,78616.0,80082.91
T000004,1996-12-31,1997-03-31,94460.0,81258.75
T000004,1996-12-31,1997-06-30,80330.0,76999.85
T000004,1996-12-31,1997-09-30,62840.0,76397.484
T000004,1996-12-31,1997-12-31,79106.0,82834.44
T000004,1997-12-31,1998-03-31,72236.0,97402.54
T000004,1997-12-31,1998-06-30,72561.0,96124.84
T000004,1997-12-31,1998-09-30,72348.0,98198.02
T000004,1997-12-31,1998-12-31,75651.0,103438.086
T000004,1998-12-31,1999-03-31,73294.0,80300.44
T000004,1998-12-31,1999-06-30,70722.0,76125.7
T000004,1998-12-31,1999-09-30,74421.0,66846.87
T000004,1998-12-31,1999-12-31,86270.0,74126.25
T000004,1999-12-31,2000-03-31,82801.0,85240.22
T000004,1999-12-31,2000-06-30,88634.0,84955.28
T000004,1999-12-31,2000-09-30,86658.0,89331.914
T000004,1999-12-31,2000-12-31,94316.0,92873.4
T000004,2000-12-31,2001-03-31,84341.0,92517.984
T000004,2000-12-31,2001-06-30,82078.0,93003.414
T000004,2000-12-31,2001-09-30,76752.0,94984.336
T000004,2000-12-31,2001-12-31,80985.0,101499.53
T000004,2001-12-31,2002-03-31,80206.0,81095.71
T000004,2001-12-31,2002-06-30,86951.0,81772.88
T000004,2001-12-31,2002-09-30,80365.0,82765.14
T000004,2001-12-31,2002-12-31,95772.0,84954.37
T000004,2002-12-31,2003-03-31,83535.0,97224.836
T000004,2002-12-31,2003-06-30,19229.0,97979.91
T000004,2002-12-31,2003-09-30,65387.0,91514.82
T000004,2002-12-31,2003-12-31,86103.0,101769.36
T000004,2003-12-31,2004-03-31,86579.0,111916.805
T000004,2003-12-31,2004-06-30,99266.0,106085.734
T000004,2003-12-31,2004-09-30,100165.0,90913.83
T000004,2003-12-31,2004-12-31,122930.0,69227.7
T000004,2004-12-31,2005-03-31,114837.0,120038.19
T000004,2004-12-31,2005-06-30,131353.0,102990.6
T000004,2004-12-31,2005-09-30,136027.0,111968.38
T000004,2004-12-31,2005-12-31,143360.0,122988.2
T000004,2005-12-31,2006-03-31,127910.0,132552.16
T000004,2005-12-31,2006-06-30,142113.0,145067.08
T000004,2005-12-31,2006-09-30,139363.0,141562.78
T000004,2005-12-31,2006-12-31,154547.0,150699.27
T000005,1994-12-31,1995-03-31,91786.0,111315.83
T000005,1994-12-31,1995-06-30,83245.0,111003.63
T000005,1994-12-31,1995-09-30,83998.0,84975.06
T000005,1994-12-31,1995-12-31,101516.0,88972.15
T000005,1995-12-31,1996-03-31,113950.0,103286.37
T000005,1995-12-31,1996-06-30,108426.0,101854.52
T000005,1995-12-31,1996-09-30,99835.0,104131.664
T000005,1995-12-31,1996-12-31,122478.0,103509.55
T000005,1996-12-31,1997-03-31,125873.0,123511.836
T000005,1996-12-31,1997-06-30,100591.0,119125.92
T000005,1996-12-31,1997-09-30,57696.0,119496.49
T000005,1996-12-31,1997-12-31,85412.0,134451.02
T000005,1997-12-31,1998-03-31,98455.0,95558.97
T000005,1997-12-31,1998-06-30,81254.0,100998.695
T000005,1997-12-31,1998-09-30,73937.0,107807.88
T000005,1997-12-31,1998-12-31,99189.0,119639.016
T000005,1998-12-31,1999-03-31,85194.0,101413.516
T000005,1998-12-31,1999-06-30,73867.0,92954.26
T000005,1998-12-31,1999-09-30,75079.0,70726.516
T000005,1998-12-31,1999-12-31,99833.0,95153.76
T000005,1999-12-31,2000-03-31,89740.0,107975.336
T000005,1999-12-31,2000-06-30,88725.0,101463.28
T000005,1999-12-31,2000-09-30,80351.0,100880.164
T000005,1999-12-31,2000-12-31,109122.0,100839.516
T000005,2000-12-31,2001-03-31,94996.0,107585.73
T000005,2000-12-31,2001-06-30,85422.0,105875.086
T000005,2000-12-31,2001-09-30,79205.0,80396.87
T000005,2000-12-31,2001-12-31,100958.0,91038.33
T000005,2001-12-31,2002-03-31,97112.0,97832.02
T000005,2001-12-31,2002-06-30,85785.0,97574.1
T000005,2001-12-31,2002-09-30,82443.0,98613.26
T000005,2001-12-31,2002-12-31,114625.0,102149.23
T000005,2002-12-31,2003-03-31,98689.0,116022.58
T000005,2002-12-31,2003-06-30,18613.0,109917.79
T000005,2002-12-31,2003-09-30,64353.0,111830.61
T000005,2002-12-31,2003-12-31,99663.0,124257.52
T000005,2003-12-31,2004-03-31,103716.0,134675.75
T000005,2003-12-31,2004-06-30,91466.0,128325.72
T000005,2003-12-31,2004-09-30,91010.0,106892.09
T000005,2003-12-31,2004-12-31,125095.0,73115.57
T000005,2004-12-31,2005-03-31,120415.0,128147.46
T000005,2004-12-31,2005-06-30,104971.0,104041.484
T000005,2004-12-31,2005-09-30,103051.0,122644.58
T000005,2004-12-31,2005-12-31,136164.0,140452.08
T000005,2005-12-31,2006-03-31,131208.0,143709.39
T000005,2005-12-31,2006-06-30,113281.0,135519.19
T000005,2005-12-31,2006-09-30,110521.0,124734.22
T000005,2005-12-31,2006-12-31,161485.0,141419.7
T000006,1994-12-31,1995-03-31,59525.0,69922.11
T000006,1994-12-31,1995-06-30,59677.0,82724.87
T000006,1994-12-31,1995-09-30,49760.0,50447.723
T000006,1994-12-31,1995-12-31,80304.0,59792.418
T000006,1995-12-31,1996-03-31,94108.0,67626.89
T000006,1995-12-31,1996-06-30,78491.0,73961.32
T000006,1995-12-31,1996-09-30,66075.0,42313.09
T000006,1995-12-31,1996-12-31,90231.0,49097.207
T000006,1996-12-31,1997-03-31,95974.0,88121.87
T000006,1996-12-31,1997-06-30,81723.0,91070.91
T000006,1996-12-31,1997-09-30,38373.0,76738.74
T000006,1996-12-31,1997-12-31,49099.0,100171.53
T000006,1997-12-31,1998-03-31,46017.0,60413.703
T000006,1997-12-31,1998-06-30,49601.0,72709.164
T000006,1997-12-31,1998-09-30,39346.0,82048.664
T000006,1997-12-31,1998-12-31,52734.0,89950.4
T000006,1998-12-31,1999-03-31,43530.0,34457.438
T000006,1998-12-31,1999-06-30,43751.0,21819.79
T000006,1998-12-31,1999-09-30,41577.0,58614.55
T000006,1998-12-31,1999-12-31,60434.0,54918.098
T000006,1999-12-31,2000-03-31,48693.0,51518.2
T000006,1999-12-31,2000-06-30,46569.0,54187.41
T000006,1999-12-31,2000-09-30,41096.0,34562.457
T000006,1999-12-31,2000-12-31,57479.0,34496.633
T000006,2000-12-31,2001-03-31,41347.0,56702.234
T000006,2000-12-31,2001-06-30,45910.0,65808.36
T000006,2000-12-31,2001-09-30,37557.0,44599.613
T000006,2000-12-31,2001-12-31,48545.0,45735.6
T000006,2001-12-31,2002-03-31,38431.0,47848.16
T000006,2001-12-31,2002-06-30,43278.0,52031.703
T000006,2001-12-31,2002-09-30,39226.0,48923.42
T000006,2001-12-31,2002-12-31,51719.0,47388.145
T000006,2002-12-31,2003-03-31,38225.0,46336.047
T000006,2002-12-31,2003-06-30,6654.0,50040.125
T000006,2002-12-31,2003-09-30,28464.0,43618.777
T000006,2002-12-31,2003-12-31,43623.0,48489.23
T000006,2003-12-31,2004-03-31,36860.0,57351.355
T000006,2003-12-31,2004-06-30,39977.0,60938.387
T000006,2003-12-31,2004-09-30,39061.0,47327.95
T000006,2003-12-31,2004-12-31,53763.0,32557.363
T000006,2004-12-31,2005-03-31,44596.0,49365.45
T000006,2004-12-31,2005-06-30,51049.0,39925.805
T000006,2004-12-31,2005-09-30,47459.0,35873.82
T000006,2004-12-31,2005-12-31,61521.0,45346.336
T000006,2005-12-31,2006-03-31,48333.0,49552.332
T000006,2005-12-31,2006-06-30,52961.0,54164.113
T000006,2005-12-31,2006-09-30,47506.0,44012.312
T000006,2005-12-31,2006-12-31,65037.0,51380.36
T000007,1994-12-31,1995-03-31,353591.0,384382.16
T000007,1994-12-31,1995-06-30,354852.0,372838.66
T000007,1994-12-31,1995-09-30,472879.0,414252.94
T000007,1994-12-31,1995-12-31,509961.0,439748.12
T000007,1995-12-31,1996-03-31,576903.0,457417.5
T000007,1995-12-31,1996-06-30,576656.0,359774.8
T000007,1995-12-31,1996-09-30,738727.0,315773.38
T000007,1995-12-31,1996-12-31,866197.0,317696.12
T000007,1996-12-31,1997-03-31,619563.0,820927.2
T000007,1996-12-31,1997-06-30,410356.0,734346.75
T000007,1996-12-31,1997-09-30,299746.0,733527.56
T000007,1996-12-31,1997-12-31,294755.0,791077.56
T000007,1997-12-31,1998-03-31,234112.0,428971.9
T000007,1997-12-31,1998-06-30,258615.0,465073.56
T000007,1997-12-31,1998-09-30,328472.0,311668.34
T000007,1997-12-31,1998-12-31,279380.0,85574.66
T000007,1998-12-31,1999-03-31,272939.0,180257.81
T000007,1998-12-31,1999-06-30,252661.0,124781.625
T000007,1998-12-31,1999-09-30,320867.0,427167.7
T000007,1998-12-31,1999-12-31,327604.0,402739.5
T000007,1999-12-31,2000-03-31,335187.0,327572.44
T000007,1999-12-31,2000-06-30,312304.0,322741.1
T000007,1999-12-31,2000-09-30,365048.0,329929.7
T000007,1999-12-31,2000-12-31,369878.0,305216.9
T000007,2000-12-31,2001-03-31,362075.0,364807.38
T000007,2000-12-31,2001-06-30,333366.0,349955.5
T000007,2000-12-31,2001-09-30,347471.0,398988.22
T000007,2000-12-31,2001-12-31,293626.0,412622.56
T000007,2001-12-31,2002-03-31,332848.0,260796.28
T000007,2001-12-31,2002-06-30,330972.0,258691.97
T000007,2001-12-31,2002-09-30,362200.0,290424.34
T000007,2001-12-31,2002-12-31,369000.0,316963.28
T000007,2002-12-31,2003-03-31,325431.0,392887.44
T000007,2002-12-31,2003-06-30,47552.0,383435.84
T000007,2002-12-31,2003-09-30,232277.0,388553.78
T000007,2002-12-31,2003-12-31,261900.0,384282.78
T000007,2003-12-31,2004-03-31,220047.0,380368.56
T000007,2003-12-31,2004-06-30,256814.0,348858.34
T000007,2003-12-31,2004-09-30,317836.0,290399.06
T000007,2003-12-31,2004-12-31,331553.0,199893.19
T000007,2004-12-31,2005-03-31,316826.0,318452.44
T000007,2004-12-31,2005-06-30,264510.0,255013.17
T000007,2004-12-31,2005-09-30,303540.0,307506.03
T000007,2004-12-31,2005-12-31,325972.0,324041.5
T000007,2005-12-31,2006-03-31,320658.0,321404.62
T000007,2005-12-31,2006-06-30,305105.0,329098.5
T000007,2005-12-31,2006-09-30,336938.0,349002.94
T000007,2005-12-31,2006-12-31,348410.0,352833.5
T000008,1994-12-31,1995-03-31,97223.0,75360.49
T000008,1994-12-31,1995-06-30,74344.0,67409.94
T000008,1994-12-31,1995-09-30,89735.0,71640.3
T000008,1994-12-31,1995-12-31,91679.0,76286.37
T000008,1995-12-31,1996-03-31,137924.0,101227.02
T000008,1995-12-31,1996-06-30,96838.0,91362.23
T000008,1995-12-31,1996-09-30,127107.0,95360.445
T000008,1995-12-31,1996-12-31,111093.0,98205.25
T000008,1996-12-31,1997-03-31,139669.0,119443.51
T000008,1996-12-31,1997-06-30,102946.0,101122.305
T000008,1996-12-31,1997-09-30,96588.0,116485.086
T000008,1996-12-31,1997-12-31,78578.0,125941.89
T000008,1997-12-31,1998-03-31,40482.0,98271.08
T000008,1997-12-31,1998-06-30,48034.0,106979.94
T000008,1997-12-31,1998-09-30,51186.0,151239.94
T000008,1997-12-31,1998-12-31,58214.0,156242.73
T000008,1998-12-31,1999-03-31,64062.0,48382.297
T000008,1998-12-31,1999-06-30,61905.0,53299.97
T000008,1998-12-31,1999-09-30,81089.0,59058.156
T000008,1998-12-31,1999-12-31,83959.0,58592.605
T000008,1999-12-31,2000-03-31,88809.0,84706.14
T000008,1999-12-31,2000-06-30,82861.0,82524.94
T000008,1999-12-31,2000-09-30,99074.0,88496.875
T000008,1999-12-31,2000-12-31,101895.0,89691.93
T000008,2000-12-31,2001-03-31,100635.0,102327.22
T000008,2000-12-31,2001-06-30,104225.0,99051.3
T000008,2000-12-31,2001-09-30,112241.0,110397.875
T000008,2000-12-31,2001-12-31,108631.0,111726.82
T000008,2001-12-31,2002-03-31,118817.0,114176.46
T000008,2001-12-31,2002-06-30,102126.0,116991.234
T000008,2001-12-31,2002-09-30,112969.0,124885.72
T000008,2001-12-31,2002-12-31,123526.0,123924.74
T000008,2002-12-31,2003-03-31,120795.0,128397.91
T000008,2002-12-31,2003-06-30,27600.0,124939.08
T000008,2002-12-31,2003-09-30,104663.0,128903.445
T000008,2002-12-31,2003-12-31,115118.0,128853.09
T000008,2003-12-31,2004-03-31,112141.0,147938.23
T000008,2003-12-31,2004-06-30,124267.0,123637.625
T000008,2003-12-31,2004-09-30,147036.0,117193.06
T000008,2003-12-31,2004-12-31,155746.0,100172.875
T000008,2004-12-31,2005-03-31,142300.0,155925.0
T000008,2004-12-31,2005-06-30,159844.0,133337.7
T000008,2004-12-31,2005-09-30,171954.0,163918.84
T000008,2004-12-31,2005-12-31,168382.0,165937.53
T000008,2005-12-31,2006-03-31,173639.0,164712.94
T000008,2005-12-31,2006-06-30,160045.0,182027.98
T000008,2005-12-31,2006-09-30,179973.0,186979.42
T000008,2005-12-31,2006-12-31,204957.0,184112.11
T000009,1994-12-31,1995-03-31,52801.0,60406.977
T000009,1994-12-31,1995-06-30,87074.0,83072.35
T000009,1994-12-31,1995-09-30,73713.0,79251.14
T000009,1994-12-31,1995-12-31,81430.0,83679.15
T000009,1995-12-31,1996-03-31,76591.0,55391.234
T000009,1995-12-31,1996-06-30,109032.0,77998.766
T000009,1995-12-31,1996-09-30,109271.0,72766.77
T000009,1995-12-31,1996-12-31,103294.0,78370.92
T000009,1996-12-31,1997-03-31,82088.0,84537.23
T000009,1996-12-31,1997-06-30,128011.0,104410.89
T000009,1996-12-31,1997-09-30,67477.0,103984.266
T000009,1996-12-31,1997-12-31,68254.0,105629.45
T000009,1997-12-31,1998-03-31,40390.0,94464.87
T000009,1997-12-31,1998-06-30,73708.0,133713.4
T000009,1997-12-31,1998-09-30,50451.0,130404.84
T000009,1997-12-31,1998-12-31,63192.0,146771.88
T000009,1998-12-31,1999-03-31,53083.0,49310.137
T000009,1998-12-31,1999-06-30,81601.0,39453.64
T000009,1998-12-31,1999-09-30,64651.0,37095.902
T000009,1998-12-31,1999-12-31,75252.0,48012.902
T000009,1999-12-31,2000-03-31,59446.0,50167.344
T000009,1999-12-31,2000-06-30,90311.0,73748.96
T000009,1999-12-31,2000-09-30,65127.0,64453.64
T000009,1999-12-31,2000-12-31,63576.0,78513.555
T000009,2000-12-31,2001-03-31,61559.0,68138.66
T000009,2000-12-31,2001-06-30,86060.0,98583.3
T000009,2000-12-31,2001-09-30,66625.0,91966.18
T000009,2000-12-31,2001-12-31,78861.0,102497.67
T000009,2001-12-31,2002-03-31,71793.0,72644.984
T000009,2001-12-31,2002-06-30,93276.0,94696.625
T000009,2001-12-31,2002-09-30,78628.0,86006.9
T000009,2001-12-31,2002-12-31,85907.0,99122.23
T000009,2002-12-31,2003-03-31,68256.0,69016.78
T000009,2002-12-31,2003-06-30,15467.0,89092.85
T000009,2002-12-31,2003-09-30,71250.0,75403.59
T000009,2002-12-31,2003-12-31,79287.0,86661.07
T000009,2003-12-31,2004-03-31,64129.0,95302.34
T000009,2003-12-31,2004-06-30,92507.0,101339.22
T000009,2003-12-31,2004-09-30,83106.0,79757.81
T000009,2003-12-31,2004-12-31,96931.0,84580.78
T000009,2004-12-31,2005-03-31,86979.0,94726.484
T000009,2004-12-31,2005-06-30,104594.0,88233.73
T000009,2004-12-31,2005-09-30,83742.0,100462.79
T000009,2004-12-31,2005-12-31,115734.0,107803.6
T000009,2005-12-31,2006-03-31,99216.0,96557.64
T000009,2005-12-31,2006-06-30,136031.0,117888.55
T000009,2005-12-31,2006-09-30,95582.0,105733.19
T000009,2005-12-31,2006-12-31,123212.0,115688.2
T000010,1994-12-31,1995-03-31,53558.0,49310.75
T000010,1994-12-31,1995-06-30,71820.0,71187.16
T000010,1994-12-31,1995-09-30,64619.0,55526.41
T000010,1994-12-31,1995-12-31,89517.0,68716.375
T000010,1995-12-31,1996-03-31,79248.0,62731.03
T000010,1995-12-31,1996-06-30,107114.0,79623.77
T000010,1995-12-31,1996-09-30,99542.0,69828.78
T000010,1995-12-31,1996-12-31,109455.0,77465.11
T000010,1996-12-31,1997-03-31,85371.0,92725.92
T000010,1996-12-31,1997-06-30,98663.0,108612.35
T000010,1996-12-31,1997-09-30,71269.0,103160.99
T000010,1996-12-31,1997-12-31,109156.0,113388.04
T000010,1997-12-31,1998-03-31,76224.0,90967.64
T000010,1997-12-31,1998-06-30,88151.0,106538.734
T000010,1997-12-31,1998-09-30,69092.0,95576.4
T000010,1997-12-31,1998-12-31,117222.0,108960.695
T000010,1998-12-31,1999-03-31,69947.0,81769.68
T000010,1998-12-31,1999-06-30,95335.0,101049.8
T000010,1998-12-31,1999-09-30,80550.0,64287.812
T000010,1998-12-31,1999-12-31,124324.0,71052.6
T000010,1999-12-31,2000-03-31,89211.0,75361.83
T000010,1999-12-31,2000-06-30,117085.0,102748.34
T000010,1999-12-31,2000-09-30,107009.0,74986.66
T000010,1999-12-31,2000-12-31,137264.0,93210.11
T000010,2000-12-31,2001-03-31,92300.0,93113.17
T000010,2000-12-31,2001-06-30,114662.0,115510.58
T000010,2000-12-31,2001-09-30,94526.0,104240.695
T000010,2000-12-31,2001-12-31,120025.0,124001.695
T000010,2001-12-31,2002-03-31,87905.0,98045.01
T000010,2001-12-31,2002-06-30,108574.0,121546.94
T000010,2001-12-31,2002-09-30,95460.0,115544.56
T000010,2001-12-31,2002-12-31,134227.0,122375.92
T000010,2002-12-31,2003-03-31,71828.0,105893.39
T000010,2002-12-31,2003-06-30,15060.0,123663.79
T000010,2002-12-31,2003-09-30,75450.0,104208.83
T000010,2002-12-31,2003-12-31,103391.0,115855.266
T000010,2003-12-31,2004-03-31,74919.0,130624.97
T000010,2003-12-31,2004-06-30,118625.0,161986.77
T000010,2003-12-31,2004-09-30,109970.0,109980.1
T000010,2003-12-31,2004-12-31,160406.0,107171.266
T000010,2004-12-31,2005-03-31,122959.0,134263.06
T000010,2004-12-31,2005-06-30,148731.0,120074.16
T000010,2004-12-31,2005-09-30,124408.0,110457.445
T000010,2004-12-31,2005-12-31,177232.0,128209.46
T000010,2005-12-31,2006-03-31,118195.0,125730.3
T000010,2005-12-31,2006-06-30,152562.0,157083.23
T000010,2005-12-31,2006-09-30,127718.0,138534.78
T000010,2005-12-31,2006-12-31,189999.0,165612.27
T000011,1994-12-31,1995-03-31,53177.0,52430.227
