unique_id,cutoff,target_start,target_end,online_source,online_series_step,u_hat,score_pi_width,score_resid_scale,score_err_var,window_smape,q,reject_meta_model,accept_meta_model,reject_pi_width,accept_pi_width,reject_resid_scale,accept_resid_scale,reject_err_var,accept_err_var,reject_random_q,accept_random_q,reject_oracle_q,accept_oracle_q
T000001,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,4,0.41913930243753594,235347.78056813194,0.012857182511471388,64906.83316631376,0.22649169089453686,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000018,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.1655283272581587,130.52808545487088,0.019052466134052787,11.76498155314738,0.04036502444665667,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000019,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.10750917840876456,53.75943096457922,0.014524350959867479,8.57663813254973,0.0507716864952154,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000020,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.1863000516099818,222.1402648929409,0.020552466465104356,56.431866810112375,0.05085401033033652,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000021,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.5365124286715415,674.2559726579685,0.020693700488643704,123.0107551079148,0.28667704642020214,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000022,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.20077513215270731,143.24744139162226,0.02318960741125522,32.41167948616151,0.05276099772829396,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000023,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.25005991532291283,242.1131165187283,0.014067707144827524,52.88266237725013,0.19074430127537823,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000024,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.47366117040192357,1452.8619007399875,0.05551976850982704,295.6529247076375,0.21631565678656522,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000025,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.8689361409048153,691.0559333346523,0.04890164828217841,146.27424429170944,0.5269762419863268,0.2,True,False,False,True,False,True,False,True,True,False,True,False
T000027,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.7958360803045622,4983.210265411022,0.0426443379892833,901.5303309377364,0.5281623379344269,0.2,True,False,False,True,False,True,False,True,True,False,True,False
T000030,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.7863645823212554,741.2794245220211,0.017443542433555254,123.15854336466077,0.3983276391476625,0.2,True,False,False,True,False,True,False,True,False,True,False,True
T000031,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.24460842103609154,106.47901248958095,0.026660607368183757,5.654460009413031,0.12091289527893254,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000032,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.9628983108634985,2560.3960156882094,0.08399540013368756,487.92854204574246,1.344929532571925,0.2,True,False,False,True,True,False,False,True,False,True,True,False
T000035,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.08332352048657599,30.661517106746253,0.013198966049144056,8.031059233249058,0.1663101533585219,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000036,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.2518101837140148,96.86337538131369,0.029240252294892806,11.674999850462015,0.08595502346716359,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000039,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.2030605664687289,2877.91152527185,0.01411432218178723,207.17708925865244,0.11125022947822391,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000040,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.20922013036711312,2463.499092602282,0.02772223880706117,248.75108891890486,0.3863682652402263,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000041,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,2,0.243852127035327,569.7496835204917,0.05879001306052843,84.63325518720553,0.09824685017177211,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000042,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,2,0.435202289762729,1137.6352429249437,0.024679933598576162,126.62283660404074,0.583639217859176,0.2,False,True,False,True,False,True,False,True,False,True,True,False
T000043,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,2,0.4482721514743989,799443817138.6719,0.05238361148953291,76.64880097451815,0.12486822150187091,0.2,False,True,True,False,False,True,False,True,False,True,False,True
T000044,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,2,0.20922013036711312,2463.499092602282,0.02772223880706117,248.75108891890486,0.3863682652402263,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000065,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.3465191838287248,71919.95778136463,0.02733164029956607,10762.422427561429,0.08302006799433591,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000066,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.24291715804570335,105081.95553074297,0.01578748225257992,8985.301141085458,0.1621044925572179,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000067,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.3121314179381432,7396.0260047338725,0.04280200681348599,799.6534154069195,0.10584733412364707,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000068,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.20764405300026229,22316.850894894407,0.03919706867307621,1709.2531370129602,0.14489942835707592,0.2,False,True,True,False,False,True,False,True,False,True,False,True
T000069,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.28585638974589733,8530.266612520289,0.01881361092173628,1516.7390895295803,0.25979174495311935,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000070,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.2303227418392882,13629.259338173815,0.07565708726112373,905.099760148755,0.056900969935617635,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000072,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.2970417948011399,3116.1360816649776,0.07067240586581561,316.32354648606406,0.14159678700469241,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000076,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.2370701610536951,71071.71725270063,0.04060278597911049,7964.186965464021,0.36554269895524255,0.2,False,True,True,False,False,True,True,False,True,False,False,True
T000078,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.45757099578826366,102670.51832602339,0.04711713386786304,11784.069250478755,0.2695120240226089,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000079,1988-12-31,1989-03-31,1989-12-31,holdout_evaluation,1,0.47023429154240437,28655.847497940114,0.022897778069197378,3138.1642091565877,0.31921800272846057,0.2,False,True,True,False,False,True,False,True,False,True,False,True
T000000,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,5,0.7893058798865018,10017.9551274884,0.029629014628274053,3077.7858380152547,0.5229521351500954,0.2,True,False,False,True,False,True,False,True,True,False,True,False
T000001,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,5,0.3457314839536971,289971.1769991749,0.013146978245009239,61336.10579866225,0.23769456211819,0.2,False,True,True,False,False,True,True,False,True,False,False,True
T000018,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.19878425152494905,106.76833684551343,0.017210145424520505,10.529223614575196,0.018971785512579525,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000019,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.12220495525776975,70.84904853299463,0.010063558067789875,6.894902783022124,0.0819481296444416,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000020,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.19627337120834848,231.96287953792068,0.021955923919128494,55.343303643858825,0.04291203960212331,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000021,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.505521350252508,567.1326036196272,0.018357061135115177,128.78367552284305,0.23728470194667375,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000022,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.13308979239776758,131.22108957440358,0.02318960741125522,33.09383685199308,0.04819644117554461,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000023,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.32889217905914037,324.2759965139243,0.010602691508664178,61.70322063814689,0.21966831227796302,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000024,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.35714688105842224,1477.7130841428464,0.05352578615645,308.0440243860703,0.21708757427364567,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000025,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.8349384297560964,602.343406442784,0.03188591090909643,147.10266568015894,0.48239478228695376,0.2,True,False,False,True,False,True,False,True,False,True,True,False
T000027,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.8184107973565875,4726.020409796881,0.037328842114163985,949.2168553983898,0.42741670877219273,0.2,True,False,False,True,False,True,False,True,False,True,False,True
T000030,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.7419132504334417,617.6542895639346,0.022640170175553948,130.44837397738772,0.43575647766588277,0.2,True,False,False,True,False,True,False,True,False,True,True,False
T000031,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.19789213645871595,151.26390717588376,0.03389611883760463,7.695511944315445,0.04561015428576624,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000032,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.9760467754263458,2377.8539785841135,0.09940911929589491,524.3038612333634,1.3368399350780669,0.2,True,False,False,True,True,False,False,True,False,True,True,False
T000035,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.06968956330134579,64.29382019126398,0.013198966049144056,10.285531731588012,0.06934273445043142,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000036,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.25342416503132914,78.89785809367494,0.013522340513803237,11.24451546646624,0.08176199528877898,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000039,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.29670667564340975,2824.470572369428,0.008031733721252099,216.3136696588488,0.09861620803275506,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000040,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.24288072874275157,2321.5252970513275,0.02772223880706117,386.24532002585323,0.11263673667500117,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000041,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,3,0.21224837243805983,281.1349446147591,0.032566095267824356,80.50926943417699,0.13309559604625748,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000042,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,3,0.5413860978662348,1012.0863930710076,0.024679933598576162,209.89735431395846,0.416915173417044,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000043,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,3,0.3532935127270269,359749717825.1771,0.07731450216032537,76.7927072673446,0.2661777011651585,0.2,False,True,True,False,False,True,False,True,False,True,False,True
T000044,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,3,0.24288072874275157,2321.5252970513275,0.02772223880706117,386.24532002585323,0.11263673667500117,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000065,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.34685893728370615,72166.09179423828,0.041209745358702005,10678.234703111533,0.28590265866081377,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000066,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.3169332019275023,40902.38958110919,0.03167367186225983,9566.929585099933,0.31204696497730045,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000067,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.20246062669937764,10822.258997933954,0.026639321284863335,908.2296906580943,0.12055999245616209,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000068,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.3051117788102708,21420.334182853738,0.024740399256162518,1841.1645341976664,0.18827088715075319,0.2,False,True,True,False,False,True,False,True,False,True,False,True
T000069,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.3765292583753703,7678.68191729256,0.02104174731156222,1650.2133465325928,0.24436348503824742,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000070,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.29012027324979334,10482.741228323164,0.08379062158658505,900.9744284374254,0.09282277104415648,0.2,False,True,False,True,True,False,False,True,False,True,False,True
T000072,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.2964195934455932,1911.9884888645483,0.05765268561682413,344.95431383437074,0.09763610964889358,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000076,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.4977573908176784,55784.38088483205,0.04943694414140476,10030.456955715134,0.22102794605495552,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000078,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.626678235711258,97646.85397346725,0.07730566604249278,11969.418793554525,0.3540900439732069,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000079,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,2,0.47405251975581564,19439.49583815826,0.022897778069197378,3346.482363487135,0.21180373518625858,0.2,False,True,True,False,False,True,False,True,False,True,False,True
T000415,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,1.0,1279052.2032820024,0.08398745974251065,345499.53392378316,1.2435620025868077,0.2,True,False,True,False,True,False,True,False,True,False,True,False
T000416,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,1.0,323049.2327134412,0.1452039932190089,109805.42339039056,1.3780560798086712,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000417,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.9765508254042875,909676.4502283453,0.18034198125323475,270974.10355264065,1.04002138560023,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000418,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.8472698572480919,64653.974194912924,0.05244724502217085,9620.17179223117,0.7941983617420988,0.2,True,False,True,False,False,True,True,False,False,True,True,False
T000419,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.9888793996022276,300382.8134900512,0.15225922661875663,99389.55386754246,0.9775617765033839,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000420,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.9473409572771765,57395.922352967624,0.11684255085521589,30341.62353813847,1.7527496185906966,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000421,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.9701469254611798,324654.6220976738,0.15620853339437413,68211.0892491027,1.6708528785074588,0.2,True,False,True,False,True,False,True,False,True,False,True,False
T000422,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,1.0,168685.5009615368,0.11852982126726153,52242.36584382681,1.4303653325052719,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000423,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.9722345566119885,157109.514597259,0.15570863998130158,34553.04921698698,1.8082307992234838,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000424,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.4852951712336151,20034.261936094335,0.09959174130346615,8047.8300977131585,0.5207223189465561,0.2,False,True,True,False,True,False,True,False,False,True,True,False
T000425,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.8905576112266331,138102.88526248935,0.11755386658865918,42439.36922929276,0.42940631151208125,0.2,True,False,True,False,True,False,True,False,False,True,False,True
T000426,1989-12-31,1990-03-31,1990-12-31,holdout_evaluation,1,0.6368842382568949,34728.88549699525,0.09937953165024771,8378.14213721845,0.39551463866151415,0.2,False,True,True,False,True,False,True,False,True,False,False,True
T000000,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,6,0.765669290606992,10763.079133755464,0.04030712928117208,3109.1971059126954,0.5255026391254806,0.2,True,False,False,True,False,True,False,True,False,True,True,False
T000001,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,6,0.3592167782242824,147337.27325297214,0.018528464563920793,62412.68227891602,0.25061377440512217,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000018,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.12338234801488035,124.07104644050311,0.024139887863526444,10.12063119176227,0.10939459541965406,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000019,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.2017954232156814,76.01775387328672,0.010063558067789875,7.46443001264691,0.04373462470071783,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000020,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.20466804618900408,267.41524225901986,0.01566164093160724,54.010904205390425,0.14692704284061414,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000021,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.4350582347837918,505.311451944267,0.019428574848997113,128.5958174486496,0.2107760148770889,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000022,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.07149559047260323,168.76843104268642,0.02450357320238597,33.99764738028926,0.06572445402225288,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000023,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.28690458775554517,496.3817743524381,0.01007544712966943,73.84189877011006,0.2255937848438429,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000024,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.3581829211588653,1547.5232380356615,0.04140627773826146,327.1838900252432,0.08984646007734552,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000025,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.8018275311777466,657.647137690346,0.036481783817730096,150.51761880538785,0.43273249223835714,0.2,True,False,False,True,False,True,False,True,False,True,False,True
T000027,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.7859130625426751,3879.3217388422922,0.055966044431068285,939.8926284744063,0.6104753529846214,0.2,True,False,False,True,False,True,False,True,True,False,True,False
T000030,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.6779556670567263,610.6555827922402,0.02722174559416124,138.7029110689158,0.266798418871818,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000031,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.21772890859189215,75.73596187828781,0.03389611883760463,8.158523255389445,0.1861190425622456,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000032,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.9717104764791056,2272.4792763597998,0.15490613258984348,555.6268804366235,1.273889764279431,0.2,True,False,False,True,True,False,False,True,False,True,True,False
T000035,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.025744399140130936,48.572554759887915,0.018468340828294814,10.757484650802217,0.22052137120108894,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000036,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.18537109975422345,70.73913784493601,0.011165034519648828,10.949903141365045,0.15450288021448055,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000039,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.13997009471555016,1583.4454968382884,0.005579356647792244,218.4119871188422,0.32025047171203797,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000040,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.258307730049507,2738.859437748474,0.040765657919240736,386.5335824913396,0.15406757911570615,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000041,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,4,0.2949056067410373,362.4949734103007,0.02184847713782867,83.14104874667466,0.09233172043198376,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000042,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,4,0.4772928536785026,1510.4597019139628,0.04051915837689994,224.62223872917122,0.24236023877996418,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000043,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,4,0.330272469430594,0.0,0.049270920567593524,82.22160435448761,0.27668128692912475,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000044,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,4,0.258307730049507,2738.859437748474,0.040765657919240736,386.5335824913396,0.1654532247919252,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000065,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.20836800636059188,76228.33411183146,0.05412399350271691,12975.090706429566,0.07337265207355853,0.2,False,True,True,False,False,True,True,False,True,False,False,True
T000066,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.3184512039852532,103414.07955962657,0.038854536551898244,11805.622169921122,0.09427478716971092,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000067,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.27570830943106256,13814.71998901535,0.021220174622968865,1028.2239055257846,0.1713682929405019,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000068,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.23968754780658225,20513.347229232553,0.02397907709183386,2162.8877376509017,0.1288260424488722,0.2,False,True,True,False,False,True,False,True,True,False,False,True
T000069,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.3236259622963069,11049.842030683485,0.020676281626864093,1770.0004943984663,0.1227893231486868,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000070,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.1689453993961254,10002.433415213725,0.12852481965383067,906.2486755943643,0.13289673807219002,0.2,False,True,False,True,True,False,False,True,True,False,False,True
T000072,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.21327996375385272,3555.34985620949,0.0527397725263333,359.8454410640855,0.20062157342558548,0.2,False,True,False,True,False,True,False,True,True,False,False,True
T000076,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.3718856528218134,29051.295504315414,0.059245658710458116,10542.045719506112,0.1600591276681658,0.2,False,True,True,False,False,True,True,False,True,False,False,True
T000078,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.6448365223736886,98018.53750366424,0.044726939202200056,13446.257885550656,0.41751861163037923,0.2,False,True,True,False,False,True,True,False,False,True,False,True
T000079,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,3,0.27180559806986276,16759.86836584212,0.03114981488328758,3315.4867397302314,0.26252455950783954,0.2,False,True,False,True,False,True,False,True,False,True,False,True
T000415,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,1.0,1151751.2234363584,0.10141464803917022,319232.7317219298,1.1234015325590836,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000416,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,1.0,367722.6106568906,0.15074141762543403,104161.08144380584,1.2066889038172453,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000417,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,0.9720030591712394,1123154.405392032,0.2589361709090974,267412.9329922922,1.4095398043688312,0.2,True,False,True,False,True,False,True,False,True,False,True,False
T000418,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,0.8630907207067936,109112.13490851603,0.07854361024741496,11606.077170560313,0.691146190074289,0.2,True,False,True,False,False,True,True,False,False,True,True,False
T000419,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,1.0,364639.35146803624,0.15715833555908587,94898.38503579643,1.070679003751079,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000420,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,0.9395941625067206,64262.643692568476,0.12670225026676074,27412.191438825233,1.9999999999964804,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000421,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,1.0,344111.75533577154,0.2527186898373841,69026.87826762884,1.5847690501492047,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000422,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,0.9986507419726096,171142.70083839266,0.17301222807241978,47983.49702122005,1.976419852022683,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000423,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,1.0,162492.26524002524,0.18540702810412002,33995.436568882695,1.3005594988341849,0.2,True,False,True,False,True,False,True,False,False,True,True,False
T000424,1990-12-31,1991-03-31,1991-12-31,holdout_evaluation,2,0.5681936517910816,36657.971586204134,0.07885174414349216,7905.18361392162,0.9270297189076167,0.2,False,True,True,False,False,True,True,False,False,True,True,False
